,f_date,company,pct_change,article
443,2019-09-23,"Amazon.com, Inc. (AMZN)",-0.0049382356267557185,"Morgan Stanley lowers its Amazon (NASDAQ:AMZN) -0.5% target by $100 to $2,200.
The firm cites the impact of one-day Prime shipping, which led to ""accelerating unit and retail revenue growth."" Morgan Stanley expects lower near-term profitability.
Morgan maintains an Overweight rating. Amazon has a Buy average Sell Side rating.
"
445,2019-09-20,"Amazon.com, Inc. (AMZN)",-0.0150095888004392,"Amazon (AMZN -1.8%) adds the free mobile game content as a Prime perk, which starts today with various in-game items in PUBG Mobile.
More content will roll out on an ongoing basis from partners including EA, Netmarble, and Wargaming Mobile.
"
449,2019-09-18,"Amazon.com, Inc. (AMZN)",-0.00279283853016424,"The Amazon (AMZN -0.6%) Alexa feature will let users donate up to $200 to any participating candidates campaign.
The tech giant has invited all 2020 U.S. Presidential candidates to sign up to receive donations through this route.
Source: Bloomberg.
"
450,2019-09-18,"Amazon.com, Inc. (AMZN)",-0.00279283853016424,"Amazon (NASDAQ:AMZN) and Western Union (NYSE:WU) announce the launch of the Amazon PayCode service today in the U.S.
The service allows customers to choose Amazon PayCode at checkout and then pay for their purchase in cash at one of 15K Western Union locations. Items ship once customers pay for their purchase in person at a participating Western Union location.
Amazon PayCode is already available in 19 countries around the world.
Shares of Western Union are up 2.44% premarket, while Amazon is down 0.15%.
Source: Press Release
See all stocks on the move »"
455,2019-09-16,"Amazon.com, Inc. (AMZN)",-0.01712570845100639,"Amazon.com (NASDAQ:AMZN) has responded to the WSJ's story about prioritizing its search for profitable items, calling it ""wrong.""
The ""story based on anonymous sources is wrong,"" the company says in a tweet.
""We have not changed the criteria we use to rank search results to include profitability,"" it says. ""We feature products customers want, regardless of whether they are our own brands or products offered by our selling partners.""
Amazon is off session lows but still down 1.8% on the day heading into today's close.
See all stocks on the move »"
457,2019-09-16,"Amazon.com, Inc. (AMZN)",-0.01712570845100639,"Amazon.com (AMZN -2.1%) changed its search algorithm in a way that boosted its own products over rivals, The Wall Street Journal says, overcoming internal objections to do so.
Late last year the company adjusted its algorithm from showing the most relevant or best-selling results to boost items that were more profitable for the company, according to the report.
That's the outcome of a yearslong battle between Amazon's Seattle retail execs and the search engineering team in Silicon Valley -- which raised objections over adding profit factors into the algorithm, it says.
The report comes amid a high-stakes probe in the U.S. and Europe of the company's market power as both a marketplace operator and a seller of Amazon-branded products.
"
463,2019-09-10,"Amazon.com, Inc. (AMZN)",-0.0058972491012281815,"Amazon (AMZN -0.8%) projects its cashierless stores will see rapid sales growth from the $28M in 2018, according to internal documents from April 2018 that were viewed by The Information.
The company expected to have 56 total Go stores by the end of this year and 156 by next year.
The average cost of opening a Go store could increase from $224M last year to $474M in 2020.
"
464,2019-09-10,"Amazon.com, Inc. (AMZN)",-0.0058972491012281815,"Amazon (NASDAQ:AMZN) has signed a lease to take about 500K square feet of a three-story warehouse in Seattle, according to a WSJ report.
The multistory warehouse, a rarity in the United States, will serve as a distribution center that can reduce delivery times in congested cities.
Home Depot (NYSE:HD) will lease almost 100K square feet in the building.
The Seattle warehouse project was the brainchild of Prologis (NYSE:PLD), which has 786M square feet of industrial buildings around the world.
"
465,2019-09-10,"Amazon.com, Inc. (AMZN)",-0.0058972491012281815,"Amazon (NASDAQ:AMZN) will launch its Prime subscription service in Brazil today as it seeks to broaden its footprint in Latin America's largest economy.
The service will offer unlimited nationwide free shipping and a maximum 48-hour delivery time in over 90 cities in a bid to dislodge established local rivals like Magazine Luiza and Mercado Livre.
Netflix is also watching... Subscribers will have access to movies, music, digital books and magazines on the new Prime platform.
"
466,2019-09-06,"Amazon.com, Inc. (AMZN)",-0.003916924417396781,"Amazon Fresh (AMZN -0.2%) launches on-demand grocery delivery for Prime members in eligible areas of the UK.
The price is £2.99 per delivery with a minimum order of £40.
Source: Bloomberg.
"
470,2019-08-30,"Amazon.com, Inc. (AMZN)",-0.005659418307307314,"Amazon (NASDAQ:AMZN) is promoting its private-label brands above where customers would add a rival product to their shopping cart, according to a Washington Post investigation.
The tech giant's promotion of its own products has attracted scrutiny from antitrust regulators in the United States and abroad.
Amazon statement: ""Like any retailer we promote our own brands in our stores, which provide high-quality products and great value to customers. We also extensively promote products from our selling partners.""
"
475,2019-08-27,"Amazon.com, Inc. (AMZN)",-0.0039799640560923225,"Amazon (NASDAQ:AMZN) wants original programming for the ad-supported streaming service, which launched yesterday for mobile devices.
WSJ sources say Amazon has reached out to content suppliers for more exclusive licenses. The tech giant reportedly contacted Vice Media for ""Vice News Tonight,"" which HBO canceled earlier this year.
Amazon has started offering some upfront license fees for exclusivity, shifting from the early model of sharing ad revenue.
The company is also exploring the possibility of creating linear channels focused on a genre or content provider, which could put competitive pressure on Roku (NASDAQ:ROKU).
"
476,2019-08-27,"Amazon.com, Inc. (AMZN)",-0.0039799640560923225,"Amazon (AMZN -0.7%) will offer Eero Secure and Eero Secure+, which track a customer's browsing and pop up a warning when a malicious site is visited. Both subscriptions also offer parental controls.
Secure+ adds in an Encrypt.me VPN, 1Password subscription for secure password storage, and Malwarebytes antivirus software.
Eero Secure costs $2.99/month or $29.99/year, and Eero Secure+ is $9.99/month or $99.99/year.
Amazon acquired the mesh Wi-Fi networking system earlier this year.
"
478,2019-08-23,"Amazon.com, Inc. (AMZN)",-0.030498840758391828,"Publishers sue Amazon's (AMZN -3.2%) Audible, alleging a  mobile-app feature planned by the audio-book company will violate copyrights by converting narrated works into unauthorized text, Bloomberg reports, citing a complaint filed in Mahnattan today.
Audible's licenses for audio-books don't include text versions, and the machine-generated transcriptions may contain errors that hurt the quality of the works, according to the complaint filed by CBS Corp.'s (CBS -3.7%) Simon & Schuster, Penguin Random House, and Scholastic (SCHL -2.6%).
The feature may also compete with physical books and ebook as well as ""cross-format"" products that use both text and audio, the publishers said.
"
479,2019-08-22,"Amazon.com, Inc. (AMZN)",-0.01035349079055784,"Amazon (AMZN -0.7%) will make an equity investment to acquire a 49% stake in the entity owned by Future Group, India's second largest retail chain. Financial terms weren't disclosed.
The stake includes both voting and non-voting shares. Amazon was also granted a call option.
Future Retail runs over 2,000 stores across 400 cities in India.
Earlier this year, India imposed new foreign direct investment rules that blocks overseas companies from selling products through vendors in which they have a stake. The rules are meant to help smaller retailers compete with the likes of Amazon and Walmart-owned Flipkart.
"
480,2019-08-22,"Amazon.com, Inc. (AMZN)",-0.01035349079055784,"Amazon (AMZN -0.8%) and State Farm are working on a new skill that allows people to check in on aging relatives.
The skill features will include check-in options for relatives and caregivers plus social activity suggestions. There will also be a mobile app.
State Farm says data won't be shared across business lines, meaning the data from the skill couldn't be used in an insurance decision.
The service will enter testing in the coming months and is expected to launch in 2020.
"
481,2019-08-22,"Amazon.com, Inc. (AMZN)",-0.01035349079055784,"Amazon (AMZN +0.2%) expands its Fresh grocery delivery service to the new markets of Houston, Minneapolis, and Phoenix.
Availability starts today with one- and two-hour delivery options.
AmazonFresh costs $14.99/month for Prime members and new customers receive a free 30-day trial.
"
492,2019-08-14,"Amazon.com, Inc. (AMZN)",-0.03364504760293125,"Warren Buffett’s Berkshire Hathaway increases its Amazon (NASDAQ:AMZN) stake by 11% in Q2.
The now 537K share position is worth just shy of $1B at today's closing price.
Buffett announced Berkshire's Amazon investment in May, but said he wasn't the person behind the purchase.
"
493,2019-08-14,"Amazon.com, Inc. (AMZN)",-0.03364504760293125,"Amazon's (NASDAQ:AMZN) facial recognition system, dubbed Rekognition, can now detect ""fear"" in people.
The software offers a comprehensive range of tools for face detection, analysis, and recognition in images and videos.
It's one among several services it offers to developers as part of its Amazon Web Services cloud infrastructure.
"
497,2019-08-12,"Amazon.com, Inc. (AMZN)",-0.012536049608640175,"U.S. Senators Bob Menendez and Richard Blumenthal write a letter to Amazon's (AMZN -1.2%) Jeff Bezos requesting more information on how the company chooses the ""Amazon's Choice"" products on its platform.
The letter cites a recent BuzzFeed report that many ""Choice"" products are inferior or defective.
Last December, Blumenthal wrote a letter to Bezos accusing AMZN of stifling market competition by blocking third-party sellers from selling products at a lower price on rival platforms. Amazon later removed that policy.
"
